time,hex,lat,lon,altitude,squawk,callsign,vspeed,track,groundspeed,tas,qnh,mcp_alt,precision,gps_altitude,oat
04:11:13Z.860,4ca9bf,29.940353,34.285207,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.050,4ca9bf,29.940353,34.285207,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.300,4ca9bf,29.940353,34.285207,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.340,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.364,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.369,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.375,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.750,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.770,4ca9bf,29.941177,34.284776,29675,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.874,4ca9bf,29.941177,34.284776,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:14Z.920,4ca9bf,29.942167,34.284265,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.120,4ca9bf,29.942167,34.284265,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.250,4ca9bf,29.942167,34.284265,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.350,4ca9bf,29.942865,34.283881,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.642,4ca9bf,29.942865,34.283881,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.750,4ca9bf,29.942865,34.283881,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.810,4ca9bf,29.943649,34.283483,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:15Z.960,4ca9bf,29.943649,34.283483,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:16Z.097,4ca9bf,29.943649,34.283483,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:16Z.341,4ca9bf,29.943649,34.283483,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:16Z.390,4ca9bf,29.944656,34.282945,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:16Z.851,4ca9bf,29.945425,34.282562,29700,7327,KGL9268,640,335.8,402,440,1013,32000,4,,-38
04:11:16Z.861,4ca9bf,29.945425,34.282562,29700,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:16Z.911,4ca9bf,29.945425,34.282562,29700,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.179,4ca9bf,29.945425,34.282562,29700,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.301,4ca9bf,29.946217,34.282178,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.442,4ca9bf,29.946217,34.282178,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.451,4ca9bf,29.946217,34.282178,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.741,4ca9bf,29.946961,34.281793,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.860,4ca9bf,29.946961,34.281793,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:17Z.891,4ca9bf,29.946961,34.281793,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.221,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.314,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.334,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.340,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.345,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.461,4ca9bf,29.947769,34.281383,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.731,4ca9bf,29.948639,34.280898,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:18Z.741,4ca9bf,29.948639,34.280898,29725,7327,KGL9268,640,335.9,401,440,1013,32000,4,,-38
04:11:19Z.031,4ca9bf,29.948639,34.280898,29725,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.291,4ca9bf,29.949615,34.28042,29725,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.621,4ca9bf,29.949615,34.28042,29725,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.761,4ca9bf,29.949615,34.28042,29725,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.851,4ca9bf,29.950562,34.279929,29750,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.906,4ca9bf,29.950562,34.279929,29750,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:19Z.921,4ca9bf,29.950562,34.279929,29750,7327,KGL9268,576,335.9,401,440,1013,32000,4,,-38
04:11:20Z.101,4ca9bf,29.950562,34.279929,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.321,4ca9bf,29.95134,34.279498,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.641,4ca9bf,29.95134,34.279498,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.679,4ca9bf,29.95134,34.279498,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.791,4ca9bf,29.952175,34.279102,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.815,4ca9bf,29.952175,34.279102,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.829,4ca9bf,29.952175,34.279102,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:20Z.881,4ca9bf,29.952175,34.279102,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:21Z.131,4ca9bf,29.952175,34.279102,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:21Z.221,4ca9bf,29.952874,34.278717,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:21Z.631,4ca9bf,29.952874,34.278717,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:21Z.771,4ca9bf,29.953812,34.278259,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:21Z.921,4ca9bf,29.953812,34.278259,29750,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.089,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.191,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.209,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.235,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.243,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.246,4ca9bf,29.953812,34.278259,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.271,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.276,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.305,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.309,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.310,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.315,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.320,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.321,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.331,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.721,4ca9bf,29.954681,34.277828,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.781,4ca9bf,29.955574,34.277344,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:22Z.981,4ca9bf,29.955574,34.277344,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.171,4ca9bf,29.955574,34.277344,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.200,4ca9bf,29.955574,34.277344,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.231,4ca9bf,29.956318,34.276959,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.446,4ca9bf,29.956318,34.276959,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.731,4ca9bf,29.956318,34.276959,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.761,4ca9bf,29.95725,34.27652,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:23Z.961,4ca9bf,29.95725,34.27652,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.271,4ca9bf,29.95725,34.27652,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.281,4ca9bf,29.958115,34.276051,29775,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.811,4ca9bf,29.959019,34.275586,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.821,4ca9bf,29.959019,34.275586,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.841,4ca9bf,29.959019,34.275586,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:24Z.927,4ca9bf,29.959019,34.275586,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:25Z.111,4ca9bf,29.959019,34.275586,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:25Z.281,4ca9bf,29.95981,34.275201,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:25Z.341,4ca9bf,29.95981,34.275201,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:25Z.801,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:25Z.891,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.021,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.276,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.282,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.287,4ca9bf,29.960724,34.274705,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.301,4ca9bf,29.961548,34.274274,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.381,4ca9bf,29.961548,34.274274,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.658,4ca9bf,29.961548,34.274274,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.782,4ca9bf,29.961548,34.274274,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.861,4ca9bf,29.961548,34.274274,29800,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:26Z.871,4ca9bf,29.962556,34.273773,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:27Z.351,4ca9bf,29.962556,34.273773,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:27Z.371,4ca9bf,29.963394,34.273334,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:27Z.792,4ca9bf,29.963394,34.273334,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:27Z.832,4ca9bf,29.964203,34.272928,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:27Z.981,4ca9bf,29.964203,34.272928,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.095,4ca9bf,29.964203,34.272928,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.342,4ca9bf,29.964203,34.272928,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.372,4ca9bf,29.965118,34.272497,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.713,4ca9bf,29.965118,34.272497,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.821,4ca9bf,29.965118,34.272497,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:28Z.952,4ca9bf,29.966094,34.27196,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.052,4ca9bf,29.966094,34.27196,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.188,4ca9bf,29.966094,34.27196,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.352,4ca9bf,29.966793,34.271631,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.382,4ca9bf,29.966793,34.271631,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.445,4ca9bf,29.966793,34.271631,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.782,4ca9bf,29.966793,34.271631,29825,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.882,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.892,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:29Z.947,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.172,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.244,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.249,4ca9bf,29.967682,34.27115,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.302,4ca9bf,29.968414,34.270773,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.422,4ca9bf,29.968414,34.270773,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.732,4ca9bf,29.969147,34.270397,29850,7327,KGL9268,640,336,402,440,1013,32000,4,,-38
04:11:30Z.932,4ca9bf,29.969147,34.270397,29850,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:31Z.122,4ca9bf,29.969147,34.270397,29850,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:31Z.292,4ca9bf,29.970098,34.269928,29850,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:31Z.372,4ca9bf,29.970098,34.269928,29850,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:31Z.862,4ca9bf,29.971069,34.269427,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:31Z.952,4ca9bf,29.971069,34.269427,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.182,4ca9bf,29.971069,34.269427,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.272,4ca9bf,29.971756,34.26905,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.362,4ca9bf,29.971756,34.26905,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.708,4ca9bf,29.971756,34.26905,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.722,4ca9bf,29.971756,34.26905,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.762,4ca9bf,29.971756,34.26905,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:32Z.772,4ca9bf,29.972612,34.268665,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.202,4ca9bf,29.972612,34.268665,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.212,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.242,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.584,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.610,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.621,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.673,4ca9bf,29.973403,34.26828,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.762,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:33Z.792,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.077,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.102,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.218,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.223,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.229,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.242,4ca9bf,29.974319,34.267758,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.322,4ca9bf,29.975281,34.267273,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.652,4ca9bf,29.975281,34.267273,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.752,4ca9bf,29.975281,34.267273,29875,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.782,4ca9bf,29.976057,34.266907,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:34Z.967,4ca9bf,29.976057,34.266907,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.062,4ca9bf,29.976057,34.266907,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.172,4ca9bf,29.976057,34.266907,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.362,4ca9bf,29.977081,34.266357,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.446,4ca9bf,29.977081,34.266357,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.612,4ca9bf,29.977081,34.266357,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:35Z.932,4ca9bf,29.978027,34.265873,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.092,4ca9bf,29.978027,34.265873,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.252,4ca9bf,29.978027,34.265873,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.392,4ca9bf,29.978806,34.265496,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.553,4ca9bf,29.978806,34.265496,29900,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.756,4ca9bf,29.978806,34.265496,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:36Z.893,4ca9bf,29.979688,34.265039,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.073,4ca9bf,29.979688,34.265039,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.292,4ca9bf,29.980386,34.264709,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.422,4ca9bf,29.980386,34.264709,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.613,4ca9bf,29.980386,34.264709,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.642,4ca9bf,29.980386,34.264709,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:37Z.813,4ca9bf,29.981277,34.264257,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.062,4ca9bf,29.981277,34.264257,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.189,4ca9bf,29.981277,34.264257,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.194,4ca9bf,29.981277,34.264257,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.322,4ca9bf,29.982147,34.263772,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.382,4ca9bf,29.982147,34.263772,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.573,4ca9bf,29.982147,34.263772,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:38Z.733,4ca9bf,29.982834,34.263449,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.003,4ca9bf,29.982834,34.263449,29925,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.313,4ca9bf,29.983831,34.262952,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.343,4ca9bf,29.983831,34.262952,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.513,4ca9bf,29.983831,34.262952,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.753,4ca9bf,29.984576,34.262567,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.922,4ca9bf,29.984576,34.262567,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:39Z.988,4ca9bf,29.984576,34.262567,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:40Z.082,4ca9bf,29.984576,34.262567,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:40Z.162,4ca9bf,29.984576,34.262567,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:40Z.243,4ca9bf,29.985397,34.262103,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:40Z.663,4ca9bf,29.985397,34.262103,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:40Z.822,4ca9bf,29.986391,34.261633,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.013,4ca9bf,29.986391,34.261633,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.182,4ca9bf,29.986391,34.261633,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.243,4ca9bf,29.987136,34.261249,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.451,4ca9bf,29.987136,34.261249,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.703,4ca9bf,29.987927,34.260864,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.753,4ca9bf,29.987927,34.260864,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:41Z.873,4ca9bf,29.987927,34.260864,29950,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:42Z.159,4ca9bf,29.987927,34.260864,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:42Z.164,4ca9bf,29.987927,34.260864,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-38
04:11:42Z.248,4ca9bf,29.987927,34.260864,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:42Z.253,4ca9bf,29.988876,34.26038,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:42Z.263,4ca9bf,29.988876,34.26038,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:42Z.683,4ca9bf,29.988876,34.26038,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:42Z.703,4ca9bf,29.988876,34.26038,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:42Z.803,4ca9bf,29.98979,34.259875,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:43Z.193,4ca9bf,29.98979,34.259875,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:43Z.243,4ca9bf,29.990534,34.259491,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:43Z.633,4ca9bf,29.990534,34.259491,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:43Z.673,4ca9bf,29.991279,34.259106,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:43Z.723,4ca9bf,29.991279,34.259106,29975,7327,KGL9268,640,336,403,440,1013,32000,4,,-40
04:11:44Z.133,4ca9bf,29.991279,34.259106,29975,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.263,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.573,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.601,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.614,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.683,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.793,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.799,4ca9bf,29.99231,34.258602,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.853,4ca9bf,29.993328,34.258118,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.961,4ca9bf,29.993328,34.258118,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.976,4ca9bf,29.993328,34.258118,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:44Z.987,4ca9bf,29.993328,34.258118,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
04:11:45Z.008,4ca9bf,29.993328,34.258118,30000,7327,KGL9268,640,336.2,403,440,1013,32000,4,,-40
